# star polymer-pore structure file functionality 2

7620 atoms
3 atom types
120 bonds
0 angles
0 dihedrals
0 impropers
1 bond types
0 angle types
0 dihedral types
0 improper types

-16.00 16.00 xlo xhi
-16.00 16.00 ylo yhi
-120.00 120.00 zlo zhi

Masses

1 1
2 1
3 1

Atoms

1 1 1 0 5.4892562356433325 -0.9246201976701685 -11.185882793989052
2 1 1 -13.6108 4.504950613036451 -0.7941209217656788 -11.30467833385854
3 1 1 -13.6108 5.278203063784415 -1.4234300867037817 -11.226892587496012
4 1 1 -13.6108 5.733818660606424 -0.865871052896412 -11.920825114296937
5 1 1 -13.6108 6.564752199543434 -0.34930846435372764 -11.714154976183812
6 1 1 -13.6108 7.412989040734552 -0.3170715852442936 -11.185519898960026
7 1 1 -13.6108 8.179133351926415 0.3234395287140279 -11.132904242314737
8 1 1 -13.6108 7.431597753181606 -0.26802802157906225 -11.435156894179912
9 1 1 -13.6108 8.118467562029952 -0.5951845322954156 -10.786174241724135
10 1 1 -13.6108 7.410343349019057 -0.1917879158150072 -10.206664734675407
11 1 1 -13.6108 6.714345017761033 -0.058053204569088135 -9.501185216975554
12 1 1 -13.6108 5.8264676244417934 0.0024064947525412883 -9.957275514165234
13 1 1 -13.6108 5.238429516580062 0.6887126991975985 -10.38528833808832
14 1 1 -13.6108 4.51918194440412 1.3534829769445393 -10.58718783720426
15 1 1 -13.6108 5.306913258252378 1.8577822625286977 -10.23340597257267
16 1 1 -13.6108 4.456081104474228 1.6355187857129247 -9.757292968159854
17 1 1 -13.6108 3.748529615514859 1.5865305722423215 -9.0523312348634
18 1 1 -13.6108 2.7845669703036466 1.634214012159371 -9.314060690972337
19 1 1 -13.6108 1.8273079522674904 1.7663974044709234 -9.571320721263605
20 1 1 -13.6108 2.57356568750072 1.1311745685828671 -9.372344990655806
21 1 1 -13.6108 3.5057117953834505 1.1677263629033716 -9.012112288238288
22 1 1 -13.6108 4.202550393209906 0.7967938166380159 -9.62597303360352
